OrderID,accm_txn_create_time,accm_txn_complete_time,txn_process_time_hours
O8649,04:13.0,NULL,NULL
O8650,04:13.0,NULL,NULL
O8651,04:13.0,NULL,NULL
O8652,04:13.0,NULL,NULL
O8653,04:13.0,NULL,NULL
O8654,04:13.0,NULL,NULL
O8655,04:13.0,NULL,NULL
O8656,04:13.0,NULL,NULL
O8657,04:13.0,NULL,NULL
O8658,04:13.0,NULL,NULL
O8659,04:13.0,NULL,NULL
O8660,04:13.0,NULL,NULL
O8661,04:13.0,NULL,NULL
O8662,04:13.0,NULL,NULL
O8663,04:13.0,NULL,NULL
O8664,04:13.0,NULL,NULL
O8665,04:13.0,NULL,NULL
O8666,04:13.0,NULL,NULL
O8667,04:13.0,NULL,NULL
O8668,04:13.0,NULL,NULL
O8669,04:13.0,NULL,NULL
O8670,04:13.0,NULL,NULL
O8671,04:13.0,NULL,NULL
O8672,04:13.0,NULL,NULL
O8673,04:13.0,NULL,NULL
O8674,04:13.0,NULL,NULL
O8675,04:13.0,NULL,NULL
O8676,04:13.0,NULL,NULL
O8677,04:13.0,NULL,NULL
O8678,04:13.0,NULL,NULL
O8679,04:13.0,NULL,NULL
O8680,04:13.0,NULL,NULL
O8681,04:13.0,NULL,NULL
O8682,04:13.0,NULL,NULL
O8683,04:13.0,NULL,NULL
O8684,04:13.0,NULL,NULL
O8685,04:13.0,NULL,NULL
O8686,04:13.0,NULL,NULL
O8687,04:13.0,NULL,NULL
O8688,04:13.0,NULL,NULL
O8689,04:13.0,NULL,NULL
O8690,04:13.0,NULL,NULL
O8691,04:13.0,NULL,NULL
O8692,04:13.0,NULL,NULL
O8693,04:13.0,NULL,NULL
O8694,04:13.0,NULL,NULL
O8695,04:13.0,NULL,NULL
O8696,04:13.0,NULL,NULL
O8697,04:13.0,NULL,NULL
O8698,04:13.0,NULL,NULL
O8699,04:13.0,NULL,NULL
O8700,04:13.0,NULL,NULL
O8701,04:13.0,NULL,NULL
O8702,04:13.0,NULL,NULL
O8703,04:13.0,NULL,NULL
O8704,04:13.0,NULL,NULL
O8705,04:13.0,NULL,NULL
O8706,04:13.0,NULL,NULL
O8707,04:13.0,NULL,NULL
O8708,04:13.0,NULL,NULL
O8709,04:13.0,NULL,NULL
O8710,04:13.0,NULL,NULL
O8711,04:13.0,NULL,NULL
O8712,04:13.0,NULL,NULL
O8713,04:13.0,NULL,NULL
O8714,04:13.0,NULL,NULL
O8715,04:13.0,NULL,NULL
O8716,04:13.0,NULL,NULL
O8717,04:13.0,NULL,NULL
O8718,04:13.0,NULL,NULL
O8719,04:13.0,NULL,NULL
O8720,04:13.0,NULL,NULL
O8721,04:13.0,NULL,NULL
O8722,04:13.0,NULL,NULL
O8723,04:13.0,NULL,NULL
O8724,04:13.0,NULL,NULL
O8725,04:13.0,NULL,NULL
O8726,04:13.0,NULL,NULL
O8727,04:13.0,NULL,NULL
O8728,04:13.0,NULL,NULL
O8729,04:13.0,NULL,NULL
O8730,04:13.0,NULL,NULL
O8731,04:13.0,NULL,NULL
O8732,04:13.0,NULL,NULL
O8733,04:13.0,NULL,NULL
O8734,04:13.0,NULL,NULL
O8735,04:13.0,NULL,NULL
O8736,04:13.0,NULL,NULL
O8737,04:13.0,NULL,NULL
O8738,04:13.0,NULL,NULL
O8739,04:13.0,NULL,NULL
O8740,04:13.0,NULL,NULL
O8741,04:13.0,NULL,NULL
O8742,04:13.0,NULL,NULL
O8743,04:13.0,NULL,NULL
O8744,04:13.0,NULL,NULL
O8745,04:13.0,NULL,NULL
O8746,04:13.0,NULL,NULL
O8747,04:13.0,NULL,NULL
O8748,04:13.0,NULL,NULL
O8749,04:13.0,NULL,NULL
O8750,04:13.0,NULL,NULL
O8751,04:13.0,NULL,NULL
O8752,04:13.0,NULL,NULL
O8753,04:13.0,NULL,NULL
O8754,04:13.0,NULL,NULL
O8755,04:13.0,NULL,NULL
O8756,04:13.0,NULL,NULL
O8757,04:13.0,NULL,NULL
O8758,04:13.0,NULL,NULL
O8759,04:13.0,NULL,NULL
O8760,04:13.0,NULL,NULL
O8761,04:13.0,NULL,NULL
O8762,04:13.0,NULL,NULL
O8763,04:13.0,NULL,NULL
O8764,04:13.0,NULL,NULL
O8765,04:13.0,NULL,NULL
O8766,04:13.0,NULL,NULL
O8767,04:13.0,NULL,NULL
O8768,04:13.0,NULL,NULL
O8769,04:13.0,NULL,NULL
O8770,04:13.0,NULL,NULL
O8771,04:13.0,NULL,NULL
O8772,04:13.0,NULL,NULL
O8773,04:13.0,NULL,NULL
O8774,04:13.0,NULL,NULL
O8775,04:13.0,NULL,NULL
O8776,04:13.0,NULL,NULL
O8777,04:13.0,NULL,NULL
O8778,04:13.0,NULL,NULL
O8779,04:13.0,NULL,NULL
O8780,04:13.0,NULL,NULL
O8781,04:13.0,NULL,NULL
O8782,04:13.0,NULL,NULL
O8783,04:13.0,NULL,NULL
O8784,04:13.0,NULL,NULL
O8785,04:13.0,NULL,NULL
O8786,04:13.0,NULL,NULL
O8787,04:13.0,NULL,NULL
O8788,04:13.0,NULL,NULL
O8789,04:13.0,NULL,NULL
O8790,04:13.0,NULL,NULL
O8791,04:13.0,NULL,NULL
O8792,04:13.0,NULL,NULL
O8793,04:13.0,NULL,NULL
O8794,04:13.0,NULL,NULL
O8795,04:13.0,NULL,NULL
O8796,04:13.0,NULL,NULL
O8797,04:13.0,NULL,NULL
O8798,04:13.0,NULL,NULL
O8799,04:13.0,NULL,NULL
O8800,04:13.0,NULL,NULL
O8801,04:13.0,NULL,NULL
O8802,04:13.0,NULL,NULL
O8803,04:13.0,NULL,NULL
O8804,04:13.0,NULL,NULL
O8805,04:13.0,NULL,NULL
O8806,04:13.0,NULL,NULL
O8807,04:13.0,NULL,NULL
O8808,04:13.0,NULL,NULL
O8809,04:13.0,NULL,NULL
O8810,04:13.0,NULL,NULL
O8811,04:13.0,NULL,NULL
O8812,04:13.0,NULL,NULL
O8813,04:13.0,NULL,NULL
O8814,04:13.0,NULL,NULL
O8815,04:13.0,NULL,NULL
O8816,04:13.0,NULL,NULL
O8817,04:13.0,NULL,NULL
O8818,04:13.0,NULL,NULL
O8819,04:13.0,NULL,NULL
O8820,04:13.0,NULL,NULL
O8821,04:13.0,NULL,NULL
O8822,04:13.0,NULL,NULL
O8823,04:13.0,NULL,NULL
O8824,04:13.0,NULL,NULL
O8825,04:13.0,NULL,NULL
O8826,04:13.0,NULL,NULL
O8827,04:13.0,NULL,NULL
O8828,04:13.0,NULL,NULL
O8829,04:13.0,NULL,NULL
O8830,04:13.0,NULL,NULL
O8831,04:13.0,NULL,NULL
O8832,04:13.0,NULL,NULL
O8833,04:13.0,NULL,NULL
O8834,04:13.0,NULL,NULL
O8835,04:13.0,NULL,NULL
O8836,04:13.0,NULL,NULL
O8837,04:13.0,NULL,NULL
O8838,04:13.0,NULL,NULL
O8839,04:13.0,NULL,NULL
O8840,04:13.0,NULL,NULL
O8841,04:13.0,NULL,NULL
O8842,04:13.0,NULL,NULL
O8843,04:13.0,NULL,NULL
O8844,04:13.0,NULL,NULL
O8845,04:13.0,NULL,NULL
O8846,04:13.0,NULL,NULL
O8847,04:13.0,NULL,NULL
O8848,04:13.0,NULL,NULL
O8849,04:13.0,NULL,NULL
O8850,04:13.0,NULL,NULL
O8851,04:13.0,NULL,NULL
O8852,04:13.0,NULL,NULL
O8853,04:13.0,NULL,NULL
O8854,04:13.0,NULL,NULL
O8855,04:13.0,NULL,NULL
O8856,04:13.0,NULL,NULL
O8857,04:13.0,NULL,NULL
O8858,04:13.0,NULL,NULL
O8859,04:13.0,NULL,NULL
O8860,04:13.0,NULL,NULL
O8861,04:13.0,NULL,NULL
O8862,04:13.0,NULL,NULL
O8863,04:13.0,NULL,NULL
O8864,04:13.0,NULL,NULL
O8865,04:13.0,NULL,NULL
O8866,04:13.0,NULL,NULL
O8867,04:13.0,NULL,NULL
O8868,04:13.0,NULL,NULL
O8869,04:13.0,NULL,NULL
O8870,04:13.0,NULL,NULL
O8871,04:13.0,NULL,NULL
O8872,04:13.0,NULL,NULL
O8873,04:13.0,NULL,NULL
O8874,04:13.0,NULL,NULL
O8875,04:13.0,NULL,NULL
O8876,04:13.0,NULL,NULL
O8877,04:13.0,NULL,NULL
O8878,04:13.0,NULL,NULL
O8879,04:13.0,NULL,NULL
O8880,04:13.0,NULL,NULL
O8881,04:13.0,NULL,NULL
O8882,04:13.0,NULL,NULL
O8883,04:13.0,NULL,NULL
O8884,04:13.0,NULL,NULL
O8885,04:13.0,NULL,NULL
O8886,04:13.0,NULL,NULL
O8887,04:13.0,NULL,NULL
O8888,04:13.0,NULL,NULL
O8889,04:13.0,NULL,NULL
O8890,04:13.0,NULL,NULL
O8891,04:13.0,NULL,NULL
O8892,04:13.0,NULL,NULL
O8893,04:13.0,NULL,NULL
O8894,04:13.0,NULL,NULL
O8895,04:13.0,NULL,NULL
O8896,04:13.0,NULL,NULL
O8897,04:13.0,NULL,NULL
O8898,04:13.0,NULL,NULL
O8899,04:13.0,NULL,NULL
O8900,04:13.0,NULL,NULL
O8901,04:13.0,NULL,NULL
O8902,04:13.0,NULL,NULL
O8903,04:13.0,NULL,NULL
O8904,04:13.0,NULL,NULL
O8905,04:13.0,NULL,NULL
O8906,04:13.0,NULL,NULL
O8907,04:13.0,NULL,NULL
O8908,04:13.0,NULL,NULL
O8909,04:13.0,NULL,NULL
O8910,04:13.0,NULL,NULL
O8911,04:13.0,NULL,NULL
O8912,04:13.0,NULL,NULL
O8913,04:13.0,NULL,NULL
O8914,04:13.0,NULL,NULL
O8915,04:13.0,NULL,NULL
O8916,04:13.0,NULL,NULL
O8917,04:13.0,NULL,NULL
O8918,04:13.0,NULL,NULL
O8919,04:13.0,NULL,NULL
O8920,04:13.0,NULL,NULL
O8921,04:13.0,NULL,NULL
O8922,04:13.0,NULL,NULL
O8923,04:13.0,NULL,NULL
O8924,04:13.0,NULL,NULL
O8925,04:13.0,NULL,NULL
O8926,04:13.0,NULL,NULL
O8927,04:13.0,NULL,NULL
O8928,04:13.0,NULL,NULL
O8929,04:13.0,NULL,NULL
O8930,04:13.0,NULL,NULL
O8931,04:13.0,NULL,NULL
O8932,04:13.0,NULL,NULL
O8933,04:13.0,NULL,NULL
O8934,04:13.0,NULL,NULL
O8935,04:13.0,NULL,NULL
O8936,04:13.0,NULL,NULL
O8937,04:13.0,NULL,NULL
O8938,04:13.0,NULL,NULL
O8939,04:13.0,NULL,NULL
O8940,04:13.0,NULL,NULL
O8941,04:13.0,NULL,NULL
O8942,04:13.0,NULL,NULL
O8943,04:13.0,NULL,NULL
O8944,04:13.0,NULL,NULL
O8945,04:13.0,NULL,NULL
O8946,04:13.0,NULL,NULL
O8947,04:13.0,NULL,NULL
O8948,04:13.0,NULL,NULL
O8949,04:13.0,NULL,NULL
O8950,04:13.0,NULL,NULL
O8951,04:13.0,NULL,NULL
O8952,04:13.0,NULL,NULL
O8953,04:13.0,NULL,NULL
O8954,04:13.0,NULL,NULL
O8955,04:13.0,NULL,NULL
O8956,04:13.0,NULL,NULL
O8957,04:13.0,NULL,NULL
O8958,04:13.0,NULL,NULL
O8959,04:13.0,NULL,NULL
O8960,04:13.0,NULL,NULL
O8961,04:13.0,NULL,NULL
O8962,04:13.0,NULL,NULL
O8963,04:13.0,NULL,NULL
O8964,04:13.0,NULL,NULL
O8965,04:13.0,NULL,NULL
O8966,04:13.0,NULL,NULL
O8967,04:13.0,NULL,NULL
O8968,04:13.0,NULL,NULL
O8969,04:13.0,NULL,NULL
O8970,04:13.0,NULL,NULL
O8971,04:13.0,NULL,NULL
O8972,04:13.0,NULL,NULL
O8973,04:13.0,NULL,NULL
O8974,04:13.0,NULL,NULL
O8975,04:13.0,NULL,NULL
O8976,04:13.0,NULL,NULL
O8977,04:13.0,NULL,NULL
O8978,04:13.0,NULL,NULL
O8979,04:13.0,NULL,NULL
O8980,04:13.0,NULL,NULL
O8981,04:13.0,NULL,NULL
O8982,04:13.0,NULL,NULL
O8983,04:13.0,NULL,NULL
O8984,04:13.0,NULL,NULL
O8985,04:13.0,NULL,NULL
O8986,04:13.0,NULL,NULL
O8987,04:13.0,NULL,NULL
O8988,04:13.0,NULL,NULL
O8989,04:13.0,NULL,NULL
O8990,04:13.0,NULL,NULL
O8991,04:13.0,NULL,NULL
O8992,04:13.0,NULL,NULL
O8993,04:13.0,NULL,NULL
O8994,04:13.0,NULL,NULL
O8995,04:13.0,NULL,NULL
O8996,04:13.0,NULL,NULL
O8997,04:13.0,NULL,NULL
O8998,04:13.0,NULL,NULL
O8999,04:13.0,NULL,NULL
